"GEOID","BF_COUNT","PB_COUNT","STATE_NUM","STATE_TERR","STATE_CODE"
"31109002002",NA,1,"31","Nebraska","NE"
"31109003302",NA,1,"31","Nebraska","NE"
"31109003401",NA,3,"31","Nebraska","NE"
"31109003500",NA,1,"31","Nebraska","NE"
"31109003601",NA,1,"31","Nebraska","NE"
"31109003605",NA,1,"31","Nebraska","NE"
"31119960600",NA,1,"31","Nebraska","NE"
"31119961300",NA,2,"31","Nebraska","NE"
"31129960000",NA,1,"31","Nebraska","NE"
"31137967000",NA,1,"31","Nebraska","NE"
"31139979100",NA,1,"31","Nebraska","NE"
"31141965500",NA,1,"31","Nebraska","NE"
"31141965600",NA,1,"31","Nebraska","NE"
"31143960000",NA,1,"31","Nebraska","NE"
"31145963200",NA,1,"31","Nebraska","NE"
"31147968600",NA,1,"31","Nebraska","NE"
"31149974600",NA,1,"31","Nebraska","NE"
"31151960900",NA,1,"31","Nebraska","NE"
"31153010616",NA,1,"31","Nebraska","NE"
"31153010619",NA,1,"31","Nebraska","NE"
"31159960200",NA,1,"31","Nebraska","NE"
"31169963200",NA,1,"31","Nebraska","NE"
"31177050102",NA,1,"31","Nebraska","NE"
"31181965100",NA,1,"31","Nebraska","NE"
"31185969800",NA,2,"31","Nebraska","NE"
"32003000514",NA,1,"32","Nevada","NV"
"32003000516",NA,1,"32","Nevada","NV"
"32003002905",NA,1,"32","Nevada","NV"
"32003002962",NA,1,"32","Nevada","NV"
"32003003628",NA,1,"32","Nevada","NV"
"32003005703",NA,2,"32","Nevada","NV"
"32003005818",NA,3,"32","Nevada","NV"
"32003006001",NA,1,"32","Nevada","NV"
"32003007600",NA,1,"32","Nevada","NV"
"32005001400",NA,1,"32","Nevada","NV"
"32005001800",NA,1,"32","Nevada","NV"
"32007950702",NA,1,"32","Nevada","NV"
"32007951000",NA,2,"32","Nevada","NV"
"32011000100",NA,1,"32","Nevada","NV"
"32013010500",NA,1,"32","Nevada","NV"
"32013010701",NA,2,"32","Nevada","NV"
"32029970200",NA,1,"32","Nevada","NV"
"32031002617",NA,2,"32","Nevada","NV"
"33003955900",NA,1,"33","New Hampshire","NH"
"33009960600",NA,1,"33","New Hampshire","NH"
"33011000102",NA,1,"33","New Hampshire","NH"
"33011001400",NA,1,"33","New Hampshire","NH"
"33013032600",NA,3,"33","New Hampshire","NH"
"33015060000",NA,1,"33","New Hampshire","NH"
"33017081600",NA,1,"33","New Hampshire","NH"
"33019975600",NA,1,"33","New Hampshire","NH"
"34001010600",NA,2,"34","New Jersey","NJ"
"34001011404",NA,1,"34","New Jersey","NJ"
"34003023602",NA,1,"34","New Jersey","NJ"
"34003036100",NA,1,"34","New Jersey","NJ"
"34003042100",NA,1,"34","New Jersey","NJ"
"34005702204",NA,2,"34","New Jersey","NJ"
"34005702603",NA,1,"34","New Jersey","NJ"
"34005703700",NA,1,"34","New Jersey","NJ"
"34005704700",NA,1,"34","New Jersey","NJ"
"34005704801",NA,1,"34","New Jersey","NJ"
"34005704802",NA,2,"34","New Jersey","NJ"
"34005981802",NA,2,"34","New Jersey","NJ"
"34007611300",NA,1,"34","New Jersey","NJ"
"34007611500",NA,2,"34","New Jersey","NJ"
"34009021001",NA,1,"34","New Jersey","NJ"
"34011010103",NA,3,"34","New Jersey","NJ"
"34011010402",NA,2,"34","New Jersey","NJ"
"34011010600",NA,1,"34","New Jersey","NJ"
"34011020200",NA,1,"34","New Jersey","NJ"
"34011020502",NA,1,"34","New Jersey","NJ"
"34011040700",NA,1,"34","New Jersey","NJ"
"34013001000",NA,1,"34","New Jersey","NJ"
"34013980100",NA,1,"34","New Jersey","NJ"
"34015500600",NA,1,"34","New Jersey","NJ"
"34015501002",NA,1,"34","New Jersey","NJ"
"34017012700",NA,1,"34","New Jersey","NJ"
"34017020000",NA,1,"34","New Jersey","NJ"
"34019010200",NA,1,"34","New Jersey","NJ"
"34019010701",NA,1,"34","New Jersey","NJ"
"34019011001",NA,1,"34","New Jersey","NJ"
"34019011400",NA,1,"34","New Jersey","NJ"
"34021001300",NA,2,"34","New Jersey","NJ"
"34021002400",NA,1,"34","New Jersey","NJ"
"34021003500",NA,1,"34","New Jersey","NJ"
"34021003800",NA,1,"34","New Jersey","NJ"
"34023006203",NA,2,"34","New Jersey","NJ"
"34023008202",NA,1,"34","New Jersey","NJ"
"34023009000",NA,2,"34","New Jersey","NJ"
"34025810401",NA,1,"34","New Jersey","NJ"
"34025810402",NA,1,"34","New Jersey","NJ"
"34027043301",NA,1,"34","New Jersey","NJ"
"34027043401",NA,1,"34","New Jersey","NJ"
"34029722002",NA,1,"34","New Jersey","NJ"
"34029723100",NA,1,"34","New Jersey","NJ"
"34029732103",NA,1,"34","New Jersey","NJ"
"34031181800",NA,1,"34","New Jersey","NJ"
"34031216701",NA,1,"34","New Jersey","NJ"
"34033021300",NA,1,"34","New Jersey","NJ"
"34035050100",NA,1,"34","New Jersey","NJ"
"34037372300",NA,1,"34","New Jersey","NJ"
"34037373700",NA,1,"34","New Jersey","NJ"
"34039035400",NA,1,"34","New Jersey","NJ"
"34039039900",NA,2,"34","New Jersey","NJ"
"34041031500",NA,1,"34","New Jersey","NJ"
"34041031601",NA,2,"34","New Jersey","NJ"
"35001003201",NA,1,"35","New Mexico","NM"
"35001003400",NA,2,"35","New Mexico","NM"
"35001940600",NA,1,"35","New Mexico","NM"
"35003976400",NA,1,"35","New Mexico","NM"
"35005000201",NA,1,"35","New Mexico","NM"
"35005000600",NA,1,"35","New Mexico","NM"
"35005001300",NA,1,"35","New Mexico","NM"
"35006974201",NA,2,"35","New Mexico","NM"
"35006974700",NA,2,"35","New Mexico","NM"
"35007950500",NA,1,"35","New Mexico","NM"
"35011960100",NA,1,"35","New Mexico","NM"
"35013000201",NA,1,"35","New Mexico","NM"
"35013001500",NA,3,"35","New Mexico","NM"
"35015000100",NA,1,"35","New Mexico","NM"
"35019961600",NA,1,"35","New Mexico","NM"
"35023970000",NA,1,"35","New Mexico","NM"
"35025000702",NA,1,"35","New Mexico","NM"
"35025001003",NA,1,"35","New Mexico","NM"
"35027960200",NA,1,"35","New Mexico","NM"
"35028000400",NA,1,"35","New Mexico","NM"
"35029000300",NA,1,"35","New Mexico","NM"
"35029000600",NA,1,"35","New Mexico","NM"
"35031945600",NA,1,"35","New Mexico","NM"
"35035000602",NA,1,"35","New Mexico","NM"
"35035000902",NA,2,"35","New Mexico","NM"
"35039000500",NA,1,"35","New Mexico","NM"
"35043010702",NA,1,"35","New Mexico","NM"
"35045000607",NA,2,"35","New Mexico","NM"
"35049001302",NA,1,"35","New Mexico","NM"
"35049010601",NA,1,"35","New Mexico","NM"
"35049980000",NA,4,"35","New Mexico","NM"
"35051962200",NA,1,"35","New Mexico","NM"
"35053978301",NA,1,"35","New Mexico","NM"
"35055952600",NA,2,"35","New Mexico","NM"
"35057963600",NA,1,"35","New Mexico","NM"
"35059950200",NA,1,"35","New Mexico","NM"
"35061970401",NA,2,"35","New Mexico","NM"
"35061970700",NA,2,"35","New Mexico","NM"
"36001013703",NA,2,"36","New York","NY"
"36005000100",NA,10,"36","New York","NY"
"36005007000",NA,1,"36","New York","NY"
"36005009300",NA,2,"36","New York","NY"
"36005016900",NA,1,"36","New York","NY"
"36005026500",NA,1,"36","New York","NY"
"36005040100",NA,1,"36","New York","NY"
"36005044200",NA,1,"36","New York","NY"
"36005048400",NA,2,"36","New York","NY"
"36007012201",NA,1,"36","New York","NY"
"36007012800",NA,1,"36","New York","NY"
"36009960600",NA,1,"36","New York","NY"
"36011040600",NA,4,"36","New York","NY"
"36011040800",NA,1,"36","New York","NY"
"36013036401",NA,1,"36","New York","NY"
"36015000300",NA,1,"36","New York","NY"
"36015011200",NA,1,"36","New York","NY"
"36017970200",NA,1,"36","New York","NY"
"36017970601",NA,1,"36","New York","NY"
"36019100300",NA,1,"36","New York","NY"
"36019100400",NA,3,"36","New York","NY"
"36019100800",NA,1,"36","New York","NY"
"36019101700",NA,2,"36","New York","NY"
"36021000200",NA,1,"36","New York","NY"
"36021001000",NA,2,"36","New York","NY"
"36021001100",NA,1,"36","New York","NY"
"36023970600",NA,1,"36","New York","NY"
"36025970200",NA,1,"36","New York","NY"
"36025970800",NA,1,"36","New York","NY"
"36027150005",NA,1,"36","New York","NY"
"36027220201",NA,1,"36","New York","NY"
"36027220300",NA,1,"36","New York","NY"
"36027610000",NA,1,"36","New York","NY"
"36027640001",NA,1,"36","New York","NY"
"36027640002",NA,2,"36","New York","NY"
"36029003400",NA,1,"36","New York","NY"
"36029013002",NA,1,"36","New York","NY"
"36029014904",NA,3,"36","New York","NY"
"36029016100",NA,2,"36","New York","NY"
"36031960598",NA,2,"36","New York","NY"
"36031960700",NA,1,"36","New York","NY"
"36031961000",NA,1,"36","New York","NY"
"36033950100",NA,1,"36","New York","NY"
"36033950502",NA,4,"36","New York","NY"
"36033950800",NA,1,"36","New York","NY"
"36035970600",NA,1,"36","New York","NY"
"36035971200",NA,1,"36","New York","NY"
"36035971400",NA,1,"36","New York","NY"
"36037950400",NA,1,"36","New York","NY"
"36037950600",NA,1,"36","New York","NY"
"36039080800",NA,2,"36","New York","NY"
"36039081000",NA,1,"36","New York","NY"
"36041950500",NA,1,"36","New York","NY"
"36043011200",NA,1,"36","New York","NY"
"36045060200",NA,1,"36","New York","NY"
"36045061500",NA,1,"36","New York","NY"
"36045062200",NA,1,"36","New York","NY"
"36045062400",NA,1,"36","New York","NY"
"36047001800",NA,1,"36","New York","NY"
"36047004300",NA,1,"36","New York","NY"
"36047016100",NA,2,"36","New York","NY"
"36047028300",NA,1,"36","New York","NY"
"36047037500",NA,1,"36","New York","NY"
"36047054300",NA,1,"36","New York","NY"
"36047082200",NA,1,"36","New York","NY"
"36047083000",NA,1,"36","New York","NY"
"36047092400",NA,1,"36","New York","NY"
"36049950500",NA,1,"36","New York","NY"
"36051030201",NA,1,"36","New York","NY"
"36051031000",NA,3,"36","New York","NY"
"36053030103",NA,1,"36","New York","NY"
"36053030800",NA,1,"36","New York","NY"
"36055008100",NA,1,"36","New York","NY"
"36055013001",NA,1,"36","New York","NY"
"36055013203",NA,1,"36","New York","NY"
"36055013300",NA,3,"36","New York","NY"
"36057072700",NA,1,"36","New York","NY"
"36059407101",NA,1,"36","New York","NY"
"36059407201",NA,1,"36","New York","NY"
"36059407700",NA,1,"36","New York","NY"
"36059407802",NA,1,"36","New York","NY"
"36059518400",NA,1,"36","New York","NY"
"36061002900",NA,2,"36","New York","NY"
"36061003700",NA,1,"36","New York","NY"
"36061006200",NA,1,"36","New York","NY"
"36061009900",NA,1,"36","New York","NY"
"36061018600",NA,1,"36","New York","NY"
"36061022600",NA,1,"36","New York","NY"
"36061023100",NA,1,"36","New York","NY"
"36061024301",NA,1,"36","New York","NY"
"36065024400",NA,1,"36","New York","NY"
"36065025900",NA,2,"36","New York","NY"
"36065026100",NA,1,"36","New York","NY"
"36065026600",NA,3,"36","New York","NY"
"36067003200",NA,1,"36","New York","NY"
"36067014900",NA,1,"36","New York","NY"
"36067016300",NA,1,"36","New York","NY"
"36067016902",NA,1,"36","New York","NY"
"36069051200",NA,2,"36","New York","NY"
"36071011500",NA,3,"36","New York","NY"
"36071011900",NA,2,"36","New York","NY"
"36071014700",NA,1,"36","New York","NY"
"36071015100",NA,2,"36","New York","NY"
"36073040600",NA,2,"36","New York","NY"
"36073040700",NA,1,"36","New York","NY"
"36077590100",NA,1,"36","New York","NY"
"36079011500",NA,1,"36","New York","NY"
"36081016400",NA,1,"36","New York","NY"
"36081019900",NA,1,"36","New York","NY"
"36081020800",NA,1,"36","New York","NY"
"36081021600",NA,1,"36","New York","NY"
"36081032000",NA,1,"36","New York","NY"
"36081044301",NA,1,"36","New York","NY"
"36081085900",NA,1,"36","New York","NY"
"36083052304",NA,1,"36","New York","NY"
"36085022600",NA,1,"36","New York","NY"
"36085027302",NA,1,"36","New York","NY"
"36087010804",NA,1,"36","New York","NY"
"36087012402",NA,1,"36","New York","NY"
"36089492000",NA,1,"36","New York","NY"
"36089492100",NA,1,"36","New York","NY"
"36089492700",NA,1,"36","New York","NY"
"36091060101",NA,1,"36","New York","NY"
"36091061403",NA,1,"36","New York","NY"
"36095740100",NA,1,"36","New York","NY"
"36095740600",NA,1,"36","New York","NY"
"36097950300",NA,1,"36","New York","NY"
"36097950400",NA,1,"36","New York","NY"
"36099950600",NA,1,"36","New York","NY"
"36099950800",NA,3,"36","New York","NY"
"36101961300",NA,1,"36","New York","NY"
"36103112210",NA,1,"36","New York","NY"
"36103123500",NA,1,"36","New York","NY"
"36103158707",NA,1,"36","New York","NY"
"36103159106",NA,2,"36","New York","NY"
"36103190401",NA,1,"36","New York","NY"
"36105951100",NA,2,"36","New York","NY"
"36107020300",NA,1,"36","New York","NY"
"36109001500",NA,1,"36","New York","NY"
"36109001900",NA,1,"36","New York","NY"
"36109002300",NA,1,"36","New York","NY"
"36111952200",NA,1,"36","New York","NY"
"36111953700",NA,1,"36","New York","NY"
"36111954500",NA,2,"36","New York","NY"
"36111955400",NA,2,"36","New York","NY"
"36113070601",NA,1,"36","New York","NY"
"36113070900",NA,1,"36","New York","NY"
"36115081000",NA,2,"36","New York","NY"
"36117021000",NA,1,"36","New York","NY"
"36117021502",NA,1,"36","New York","NY"
"36119010500",NA,1,"36","New York","NY"
"36119981000",NA,2,"36","New York","NY"
"36119982000",NA,1,"36","New York","NY"
"36119983000",NA,2,"36","New York","NY"
"36121970200",NA,2,"36","New York","NY"
"36121970500",NA,1,"36","New York","NY"
"36123150200",NA,1,"36","New York","NY"
"37001020901",NA,1,"37","North Carolina","NC"
"37003040400",NA,2,"37","North Carolina","NC"
"37003040600",NA,1,"37","North Carolina","NC"
"37009970500",NA,1,"37","North Carolina","NC"
"37011930400",NA,2,"37","North Carolina","NC"
"37015960400",NA,2,"37","North Carolina","NC"
"37017950100",NA,1,"37","North Carolina","NC"
"37017950400",NA,1,"37","North Carolina","NC"
"37019020603",NA,1,"37","North Carolina","NC"
"37021002607",NA,1,"37","North Carolina","NC"
"37021003104",NA,2,"37","North Carolina","NC"
"37023021301",NA,3,"37","North Carolina","NC"
"37023021400",NA,1,"37","North Carolina","NC"
"37025041701",NA,1,"37","North Carolina","NC"
"37025042000",NA,2,"37","North Carolina","NC"
"37025042200",NA,1,"37","North Carolina","NC"
"37027030300",NA,1,"37","North Carolina","NC"
"37027030400",NA,1,"37","North Carolina","NC"
"37031970303",NA,1,"37","North Carolina","NC"
"37031970703",NA,1,"37","North Carolina","NC"
"37033930200",NA,3,"37","North Carolina","NC"
"37035011200",NA,1,"37","North Carolina","NC"
"37035011601",NA,1,"37","North Carolina","NC"
"37037020200",NA,1,"37","North Carolina","NC"
"37037020300",NA,1,"37","North Carolina","NC"
"37039930400",NA,1,"37","North Carolina","NC"
"37041930101",NA,2,"37","North Carolina","NC"
"37043950200",NA,1,"37","North Carolina","NC"
"37045950700",NA,1,"37","North Carolina","NC"
"37045951100",NA,1,"37","North Carolina","NC"
"37047930900",NA,1,"37","North Carolina","NC"
"37047931000",NA,1,"37","North Carolina","NC"
"37047931200",NA,1,"37","North Carolina","NC"
"37049960200",NA,2,"37","North Carolina","NC"
"37049960401",NA,1,"37","North Carolina","NC"
"37051001500",NA,1,"37","North Carolina","NC"
"37053110302",NA,1,"37","North Carolina","NC"
"37055970601",NA,1,"37","North Carolina","NC"
"37057061300",NA,1,"37","North Carolina","NC"
"37059080100",NA,1,"37","North Carolina","NC"
"37061090400",NA,2,"37","North Carolina","NC"
"37063000102",NA,1,"37","North Carolina","NC"
"37063001711",NA,1,"37","North Carolina","NC"
"37063002100",NA,4,"37","North Carolina","NC"
"37065020600",NA,2,"37","North Carolina","NC"
"37065021000",NA,1,"37","North Carolina","NC"
"37065021200",NA,1,"37","North Carolina","NC"
"37067001400",NA,1,"37","North Carolina","NC"
"37067002806",NA,1,"37","North Carolina","NC"
"37069060801",NA,1,"37","North Carolina","NC"
"37071030402",NA,2,"37","North Carolina","NC"
"37071032000",NA,1,"37","North Carolina","NC"
"37073970200",NA,1,"37","North Carolina","NC"
"37075920300",NA,1,"37","North Carolina","NC"
"37077970200",NA,1,"37","North Carolina","NC"
"37077970703",NA,3,"37","North Carolina","NC"
"37077970704",NA,2,"37","North Carolina","NC"
"37079950102",NA,3,"37","North Carolina","NC"
"37079950300",NA,1,"37","North Carolina","NC"
"37081013900",NA,1,"37","North Carolina","NC"
"37081015402",NA,1,"37","North Carolina","NC"
"37081016011",NA,1,"37","North Carolina","NC"
"37083931000",NA,3,"37","North Carolina","NC"
"37085070700",NA,1,"37","North Carolina","NC"
"37085070801",NA,1,"37","North Carolina","NC"
"37087921200",NA,2,"37","North Carolina","NC"
"37091950200",NA,2,"37","North Carolina","NC"
"37093970201",NA,2,"37","North Carolina","NC"
"37095920100",NA,2,"37","North Carolina","NC"
"37097060500",NA,1,"37","North Carolina","NC"
"37099950300",NA,1,"37","North Carolina","NC"
"37101040800",NA,1,"37","North Carolina","NC"
"37101040901",NA,1,"37","North Carolina","NC"
"37103920200",NA,1,"37","North Carolina","NC"
"37107010900",NA,2,"37","North Carolina","NC"
"37109070201",NA,2,"37","North Carolina","NC"
"37111970901",NA,2,"37","North Carolina","NC"
"37119003903",NA,1,"37","North Carolina","NC"
"37119006109",NA,2,"37","North Carolina","NC"
"37119006302",NA,1,"37","North Carolina","NC"
"37123960200",NA,3,"37","North Carolina","NC"
"37125950302",NA,1,"37","North Carolina","NC"
"37125950401",NA,1,"37","North Carolina","NC"
"37129010502",NA,1,"37","North Carolina","NC"
"37129011603",NA,2,"37","North Carolina","NC"
"37135010902",NA,1,"37","North Carolina","NC"
"37135011000",NA,1,"37","North Carolina","NC"
"37137950102",NA,2,"37","North Carolina","NC"
"37139960502",NA,3,"37","North Carolina","NC"
"37141920402",NA,1,"37","North Carolina","NC"
"37141920403",NA,1,"37","North Carolina","NC"
"37143920100",NA,1,"37","North Carolina","NC"
"37145920300",NA,1,"37","North Carolina","NC"
"37147000800",NA,2,"37","North Carolina","NC"
"37149920104",NA,1,"37","North Carolina","NC"
"37151030100",NA,2,"37","North Carolina","NC"
"37153970100",NA,1,"37","North Carolina","NC"
"37153970500",NA,1,"37","North Carolina","NC"
"37155960600",NA,1,"37","North Carolina","NC"
"37155960801",NA,2,"37","North Carolina","NC"
"37157041601",NA,2,"37","North Carolina","NC"
"37159051201",NA,3,"37","North Carolina","NC"
"37161960500",NA,1,"37","North Carolina","NC"
"37163970600",NA,1,"37","North Carolina","NC"
"37163970700",NA,1,"37","North Carolina","NC"
"37165010200",NA,1,"37","North Carolina","NC"
"37165010400",NA,1,"37","North Carolina","NC"
"37167930200",NA,1,"37","North Carolina","NC"
"37167931201",NA,1,"37","North Carolina","NC"
"37169070200",NA,1,"37","North Carolina","NC"
"37171931002",NA,1,"37","North Carolina","NC"
"37173960301",NA,2,"37","North Carolina","NC"
"37177960100",NA,1,"37","North Carolina","NC"
"37179020601",NA,1,"37","North Carolina","NC"
"37179020702",NA,1,"37","North Carolina","NC"
"37181960500",NA,1,"37","North Carolina","NC"
"37183051102",NA,1,"37","North Carolina","NC"
"37183054106",NA,1,"37","North Carolina","NC"
"37183054500",NA,2,"37","North Carolina","NC"
"37185950200",NA,1,"37","North Carolina","NC"
"37185950300",NA,1,"37","North Carolina","NC"
"37187950200",NA,1,"37","North Carolina","NC"
"37189920400",NA,1,"37","North Carolina","NC"
"37191000500",NA,1,"37","North Carolina","NC"
"37191001101",NA,2,"37","North Carolina","NC"
"37193960600",NA,1,"37","North Carolina","NC"
"37193961100",NA,3,"37","North Carolina","NC"
"37197050501",NA,1,"37","North Carolina","NC"
"37199960200",NA,1,"37","North Carolina","NC"
"38001965600",NA,1,"38","North Dakota","ND"
"38009952300",NA,1,"38","North Dakota","ND"
"38015010800",NA,1,"38","North Dakota","ND"
"38015011200",NA,1,"38","North Dakota","ND"
"38015011300",NA,1,"38","North Dakota","ND"
"38017000600",NA,3,"38","North Dakota","ND"
"38017000801",NA,1,"38","North Dakota","ND"
"38035010600",NA,2,"38","North Dakota","ND"
"38041964800",NA,1,"38","North Dakota","ND"
"38057961800",NA,1,"38","North Dakota","ND"
"38059020300",NA,2,"38","North Dakota","ND"
"38061955200",NA,1,"38","North Dakota","ND"
"38069956100",NA,1,"38","North Dakota","ND"
"38071957800",NA,2,"38","North Dakota","ND"
"38089963400",NA,1,"38","North Dakota","ND"
"38093967300",NA,2,"38","North Dakota","ND"
"38093967800",NA,1,"38","North Dakota","ND"
"38097970400",NA,1,"38","North Dakota","ND"
"38099957900",NA,1,"38","North Dakota","ND"
"39001770400",NA,1,"39","Ohio","OH"
"39003011200",NA,2,"39","Ohio","OH"
"39003014100",NA,1,"39","Ohio","OH"
"39005970500",NA,1,"39","Ohio","OH"
"39005970700",NA,1,"39","Ohio","OH"
"39005971100",NA,1,"39","Ohio","OH"
"39007000101",NA,1,"39","Ohio","OH"
"39007001102",NA,1,"39","Ohio","OH"
"39009972800",NA,3,"39","Ohio","OH"
"39011040400",NA,1,"39","Ohio","OH"
"39013012200",NA,5,"39","Ohio","OH"
"39015951800",NA,1,"39","Ohio","OH"
"39017011002",NA,1,"39","Ohio","OH"
"39019720500",NA,1,"39","Ohio","OH"
"39021011505",NA,1,"39","Ohio","OH"
"39025041000",NA,2,"39","Ohio","OH"
"39029951100",NA,3,"39","Ohio","OH"
"39029951400",NA,2,"39","Ohio","OH"
"39035152502",NA,1,"39","Ohio","OH"
"39035171102",NA,1,"39","Ohio","OH"
"39035174204",NA,1,"39","Ohio","OH"
"39035175104",NA,1,"39","Ohio","OH"
"39035184104",NA,1,"39","Ohio","OH"
"39035187103",NA,1,"39","Ohio","OH"
"39035189111",NA,1,"39","Ohio","OH"
"39035193900",NA,2,"39","Ohio","OH"
"39037555101",NA,1,"39","Ohio","OH"
"39041010200",NA,1,"39","Ohio","OH"
"39041011412",NA,1,"39","Ohio","OH"
"39043041400",NA,1,"39","Ohio","OH"
"39045032000",NA,1,"39","Ohio","OH"
"39045032200",NA,1,"39","Ohio","OH"
"39045032500",NA,2,"39","Ohio","OH"
"39047926000",NA,1,"39","Ohio","OH"
"39049004000",NA,2,"39","Ohio","OH"
"39049008340",NA,2,"39","Ohio","OH"
"39049008380",NA,1,"39","Ohio","OH"
"39049008730",NA,1,"39","Ohio","OH"
"39053954000",NA,1,"39","Ohio","OH"
"39055310800",NA,1,"39","Ohio","OH"
"39057240200",NA,3,"39","Ohio","OH"
"39057240600",NA,1,"39","Ohio","OH"
"39059977300",NA,1,"39","Ohio","OH"
"39061001800",NA,1,"39","Ohio","OH"
"39061002200",NA,1,"39","Ohio","OH"
"39061002800",NA,1,"39","Ohio","OH"
"39061003700",NA,1,"39","Ohio","OH"
"39067976000",NA,1,"39","Ohio","OH"
"39071954800",NA,1,"39","Ohio","OH"
"39073965500",NA,1,"39","Ohio","OH"
"39075976400",NA,1,"39","Ohio","OH"
"39077915600",NA,1,"39","Ohio","OH"
"39079957500",NA,1,"39","Ohio","OH"
